age,in_incidence_rates,in_prevalence_rates,in_remission_rates,in_mortality_rates,out_incidence_rates,out_prevalence_rates,out_remission_rates,out_case_fatality_rates,out_duration_years,out_mortality_rates,out_rr_mortality_number,out_age_of_onset_years,disease,sex,in_case_fatality_rates,qimd
54,0.0010399689,0.0140232284,0,0.0001201686,0.001017509,0.0140232284,0,0.0085688142,24.0362194743,0.0001201686,4.024136966,54.5,stroke,women,,3
55,0.0010942477,0.0153389999,0,0.0001320449,0.0010928303,0.0153389999,0,0.0086080068,23.3074906414,0.0001320449,3.7201078904,55.5,stroke,women,,3
56,0.001150745,0.0167482926,0,0.0001440557,0.0011630618,0.0167482926,0,0.0086007921,22.5783996444,0.0001440557,3.4421548087,56.5,stroke,women,,3
57,0.0012096952,0.0182543102,0,0.000155733,0.0012402625,0.0182543102,0,0.0085308903,21.8476337141,0.000155733,3.1930535933,57.5,stroke,women,,3
58,0.0012677435,0.019860207,0,0.000166649,0.0013134248,0.019860207,0,0.00839071,21.1133512183,0.000166649,2.9729930828,58.5,stroke,women,,3
59,0.0013218462,0.0215688874,0,0.0001772973,0.0013911505,0.0215688874,0,0.0082196794,20.3739995858,0.0001772973,2.7821237895,59.5,stroke,women,,3
60,0.0013727039,0.0233829675,0,0.0001890933,0.0014682923,0.0233829675,0,0.0080864451,19.6293176864,0.0001890933,2.6239612225,60.5,stroke,women,,3
61,0.0014210172,0.0253047663,0,0.0002034924,0.0015503759,0.0253047663,0,0.0080413205,18.8804123549,0.0002034924,2.4974557473,61.5,stroke,women,,3
62,0.0014674869,0.0273364754,0,0.0002219499,0.0016368252,0.0273364754,0,0.0081188453,18.1293354976,0.0002219499,2.3986138049,62.5,stroke,women,,3
63,0.0015128136,0.0294800758,0,0.0002459177,0.001728901,0.0294800758,0,0.0083414773,17.3787392502,0.0002459177,2.3224176775,63.5,stroke,women,,3
64,0.001557698,0.0317372359,0,0.0002767638,0.0018299478,0.0317372359,0,0.0087201033,16.6314698209,0.0002767638,2.2653780545,64.5,stroke,women,,3
65,0.0016028407,0.0341092922,0,0.0003157726,0.0019369207,0.0341092922,0,0.0092572622,15.8902120587,0.0003157726,2.2234689042,65.5,stroke,women,,3
66,0.0016489423,0.0365971793,0,0.0003642247,0.0020570864,0.0365971793,0,0.0099518036,15.1573549762,0.0003642247,2.1924781678,66.5,stroke,women,,3
67,0.0016967036,0.0392008682,0,0.0004234008,0.0021821183,0.0392008682,0,0.0108002829,14.4349545491,0.0004234008,2.1685207937,67.5,stroke,women,,3
68,0.0017468252,0.0419194174,0,0.0004945502,0.0023234659,0.0419194174,0,0.0117970395,13.7247099377,0.0004945502,2.1484179974,68.5,stroke,women,,3
69,0.0017978534,0.0447512186,0,0.0005781949,0.0024684715,0.0447512186,0,0.0129195122,13.0277969826,0.0005781949,2.129049744,69.5,stroke,women,,3
70,0.0018479716,0.0476939748,0,0.0006741305,0.0026310478,0.0476939748,0,0.0141336976,12.3446574684,0.0006741305,2.1078710836,70.5,stroke,women,,3
71,0.0018973366,0.0507447244,0,0.0007821205,0.0027938207,0.0507447244,0,0.0154119275,11.6749806073,0.0007821205,2.0841651507,71.5,stroke,women,,3
72,0.0019461051,0.0539005101,0,0.0009019289,0.0029759462,0.0539005101,0,0.016732172,11.0177877826,0.0009019289,2.0583919926,72.5,stroke,women,,3
73,0.0019944336,0.0571583972,0,0.001033934,0.0031568507,0.0571583972,0,0.0180877505,10.3715940321,0.001033934,2.0314592013,73.5,stroke,women,,3
74,0.002042479,0.0605150418,0,0.0011926482,0.0033732059,0.0605150418,0,0.0197069468,9.7359352965,0.0011926482,2.0131259516,74.5,stroke,women,,3
75,0.0020903979,0.0639666962,0,0.0014067188,0.0036291547,0.0639666962,0,0.0219898174,9.1133618318,0.0014067188,2.0157484814,75.5,stroke,women,,3
76,0.0021383469,0.0675092568,0,0.001705407,0.0039798411,0.0675092568,0,0.025259785,8.5094220299,0.001705407,2.0413556386,76.5,stroke,women,,3
77,0.0021864828,0.0711388704,0,0.0021179746,0.0044278617,0.0711388704,0,0.0297696899,7.93160348,0.0021179746,2.0843601147,77.5,stroke,women,,3
78,0.0022349621,0.0748521044,0,0.0026715256,0.0050298341,0.0748521044,0,0.0356869813,7.3884463696,0.0026715256,2.1354181379,78.5,stroke,women,,3
79,0.0022839417,0.0786454959,0,0.0033435439,0.0057319256,0.0786454959,0,0.0425090447,6.886094733,0.0033435439,2.1754096938,79.5,stroke,women,,3
80,0.0023327177,0.0825155665,0,0.0040618933,0.006494234,0.0825155665,0,0.0492192196,6.4238853948,0.0040618933,2.186777547,80.5,stroke,women,,3
81,0.0023805905,0.0864589547,0,0.0047522803,0.0072075874,0.0864589547,0,0.0549578913,5.9936196331,0.0047522803,2.1692456019,81.5,stroke,women,,3
82,0.0024277225,0.0904762262,0,0.0053404111,0.0078412059,0.0904762262,0,0.0590167877,5.5805970113,0.0053404111,2.1304631198,82.5,stroke,women,,3
83,0.0024742762,0.0945738687,0,0.0057604497,0.008295208,0.0945738687,0,0.0609004655,5.1650919104,0.0057604497,2.0748246393,83.5,stroke,women,,3
84,0.0025204141,0.0987602905,0,0.0061410808,0.0087365646,0.0987602905,0,0.0621724213,4.7316932113,0.0061410808,2.0151218997,84.5,stroke,women,,3
85,0.0025662988,0.1030455669,0,0.0068055103,0.0094518834,0.1030455669,0,0.066033523,4.2810433391,0.0068055103,1.9772576591,85.5,stroke,women,,3
86,0.0026120927,0.1074414822,0,0.0080854016,0.0108149957,0.1074414822,0,0.0752410285,3.8309816313,0.0080854016,1.9649345553,86.5,stroke,women,,3
87,0.0026579584,0.1119604933,0,0.0103124178,0.0131158924,0.1119604933,0,0.0920887549,3.4135912298,0.0103124178,1.9547202145,87.5,stroke,women,,3
88,0.0027040583,0.116614803,0,0.0137896366,0.016700709,0.116614803,0,0.1182190267,3.0754180737,0.0137896366,1.9206066613,88.5,stroke,women,,3
89,0.0027505549,0.1214178986,0,0.0181626672,0.0211721218,0.1214178986,0,0.149540931,2.8628025088,0.0181626672,1.8787302701,89.5,stroke,women,,3
20,0.000338611,0.0449702985,0,5.679e-07,0.0003835554,0.0324570391,0,1.74979e-05,57.4677666784,5.679e-07,1.0485990581,20.5,copd,men,,3
21,0.0003569096,0.046064741,0,5.185e-07,0.0004069925,0.0328871679,0,1.57671e-05,56.4897225233,5.185e-07,1.041659479,21.5,copd,men,,3
22,0.000376197,0.047184503,0,5.227e-07,0.0004319077,0.0333434358,0,1.56777e-05,55.512232189,5.227e-07,1.0396853653,22.5,copd,men,,3
23,0.0003965267,0.0483301056,0,6.242e-07,0.0004583149,0.0338273489,0,1.84538e-05,54.5353651518,6.242e-07,1.0446991744,23.5,copd,men,,3
24,0.0004179551,0.0495020775,0,8.096e-07,0.0004862848,0.0343404487,0,2.35747e-05,53.5592984385,8.096e-07,1.0545371989,24.5,copd,men,,3
25,0.0004405414,0.0507009548,0,1.0081e-06,0.0005159715,0.0348844221,0,2.88972e-05,52.5841304842,1.0081e-06,1.0637990931,25.5,copd,men,,3
26,0.0004643483,0.0519272812,0,1.1466e-06,0.000547495,0.0354611684,0,3.23353e-05,51.6098236713,1.1466e-06,1.0681603251,26.5,copd,men,,3
27,0.0004894417,0.0531816075,0,1.1522e-06,0.0005808859,0.0360727352,0,3.19411e-05,50.6362142485,1.1522e-06,1.0643860841,27.5,copd,men,,3
28,0.0005158912,0.0544644921,0,9.566e-07,0.0006163297,0.0367213474,0,2.60512e-05,49.6630365376,9.566e-07,1.0503201627,28.5,copd,men,,3
29,0.00054377,0.0557765002,0,6.072e-07,0.0006538393,0.0374093405,0,1.6232e-05,48.6900581019,6.072e-07,1.0300316178,29.5,copd,men,,3
30,0.0005731554,0.0571182045,0,2.666e-07,0.0006934948,0.0381389974,0,6.9902e-06,47.7172734338,2.666e-07,1.0123431712,30.5,copd,men,,3
31,0.0006041288,0.0584901841,0,1.024e-07,0.0007317628,0.0389107854,0,2.6425e-06,46.7449725834,1.028e-07,1.004423331,31.5,copd,men,,3
32,0.000636776,0.0598930254,0,2.823e-07,0.0007801594,0.0397288146,0,7.1046e-06,45.7737248552,2.823e-07,1.0111623644,32.5,copd,men,,3
33,0.0006711874,0.0613273211,0,9.651e-07,0.0008272016,0.0405971416,0,2.37736e-05,44.8043424908,9.651e-07,1.0346396452,33.5,copd,men,,3
34,0.0007074584,0.0627936706,0,2.1099e-06,0.0008768892,0.0415161375,0,5.08207e-05,43.8376866014,2.1099e-06,1.0680051992,34.5,copd,men,,3
35,0.0007456896,0.0642926793,0,3.4753e-06,0.0009294693,0.0424882956,0,8.17929e-05,42.8743810603,3.4752e-06,1.0998751206,35.5,copd,men,,3
36,0.0007859867,0.0658249591,0,4.8114e-06,0.0009850673,0.0435165453,0,0.0001105627,41.9147107214,4.8113e-06,1.1228189177,36.5,copd,men,,3
37,0.0008284615,0.0673911273,0,5.8682e-06,0.0010438344,0.0446041922,0,0.0001315595,40.9586385138,5.8681e-06,1.1329916463,37.5,copd,men,,3
38,0.0008732316,0.0689918073,0,6.4076e-06,0.0011057129,0.045754816,0,0.000140041,40.0058298616,6.4076e-06,1.1292492937,38.5,copd,men,,3
39,0.0009204211,0.0706276274,0,6.4621e-06,0.0011710249,0.0469722143,0,0.0001375724,39.0558125587,6.4621e-06,1.1164793561,39.5,copd,men,,3
40,0.0009701608,0.0722992214,0,6.3349e-06,0.0012397965,0.0482601826,0,0.0001312633,38.1082169455,6.3348e-06,1.1025574297,40.5,copd,men,,3
41,0.0010225884,0.0740072278,0,6.3408e-06,0.001312122,0.0496222674,0,0.0001277812,37.1628454583,6.3408e-06,1.092778181,41.5,copd,men,,3
42,0.0010778491,0.0757522896,0,6.7949e-06,0.0013882582,0.0510618657,0,0.0001330701,36.2196157287,6.7948e-06,1.0905212912,42.5,copd,men,,3
43,0.0011360962,0.0775350538,0,8.0024e-06,0.0014682786,0.0525822174,0,0.0001521855,35.2785321091,8.0023e-06,1.0977923761,43.5,copd,men,,3
44,0.001197491,0.0793561715,0,1.00489e-05,0.0015519853,0.0541862947,0,0.0001854473,34.3397218309,1.00487e-05,1.1130328616,44.5,copd,men,,3
45,0.0012622035,0.0812162971,0,1.28002e-05,0.0016402545,0.0558773843,0,0.0002290718,33.403449315,1.28e-05,1.1323017681,45.5,copd,men,,3
46,0.0013304131,0.083116088,0,1.61123e-05,0.0017326347,0.0576590774,0,0.0002794369,32.4701210646,1.61121e-05,1.1519890681,46.5,copd,men,,3
47,0.0014023087,0.0850562044,0,1.98415e-05,0.0018292697,0.0595349182,0,0.0003332695,31.5403453081,1.98413e-05,1.168791457,47.5,copd,men,,3
48,0.0014780896,0.0870373085,0,2.38524e-05,0.001930142,0.0615086017,0,0.0003877762,30.6149672439,2.38517e-05,1.1801605892,48.5,copd,men,,3
49,0.0015579657,0.0890600644,0,2.82029e-05,0.0020357083,0.0635840179,0,0.0004435376,29.6949640216,2.82021e-05,1.1866346096,49.5,copd,men,,3
50,0.0016421583,0.0911251372,0,3.3145e-05,0.0021456329,0.0657649199,0,0.0005039718,28.7813257034,3.31439e-05,1.1903315858,50.5,copd,men,,3
51,0.0017309007,0.0932331929,0,3.89388e-05,0.0022601152,0.0680547004,0,0.0005721436,27.8750111889,3.89373e-05,1.1928914505,51.5,copd,men,,3
52,0.0018244388,0.0953848976,0,4.58443e-05,0.0023787615,0.0704564011,0,0.0006506507,26.976871802,4.58429e-05,1.195488039,52.5,copd,men,,3
53,0.0019230316,0.0975809169,0,5.41553e-05,0.0025025388,0.0729729176,0,0.0007420925,26.0875789201,5.41531e-05,1.1989966826,53.5,copd,men,,3
54,0.0020269524,0.0998219156,0,6.49356e-05,0.0026306102,0.0756065569,0,0.0008588129,25.2077603424,6.49325e-05,1.2061111289,54.5,copd,men,,3
55,0.0021364891,0.1021085568,0,8.00193e-05,0.0027633478,0.0783579936,0,0.0010211322,24.3382375481,8.00147e-05,1.2201088918,55.5,copd,men,,3
56,0.0022519452,0.1044415011,0,0.0001012739,0.0029004714,0.0812261625,0,0.0012467163,23.4800222637,0.0001012671,1.2424105742,56.5,copd,men,,3
57,0.0023736405,0.1068214064,0,0.000130567,0.0030425089,0.0842083181,0,0.0015503809,22.6341679555,0.0001305566,1.2733154858,57.5,copd,men,,3
58,0.0025019123,0.109248927,0,0.0001696576,0.0031891667,0.0873000934,0,0.0019431738,21.8016521566,0.0001696416,1.3122934042,58.5,copd,men,,3
59,0.0026371159,0.1117247126,0,0.0002178103,0.0033405826,0.0904965175,0,0.002406536,20.983137315,0.0002177865,1.3541194653,59.5,copd,men,,3
60,0.0027796259,0.1142494079,0,0.0002717945,0.0034971933,0.0937946278,0,0.0028973445,20.1786305092,0.0002717601,1.3914479971,60.5,copd,men,,3
61,0.0029298371,0.1168236516,0,0.0003282715,0.0036586742,0.0971944369,0,0.0033769365,19.3874629846,0.0003282257,1.4194236438,61.5,copd,men,,3
62,0.0030881658,0.1194480758,0,0.0003839025,0.0038249866,0.1006987391,0,0.00381174,18.6085350835,0.0003838453,1.435089146,62.5,copd,men,,3
63,0.0032550506,0.1221233047,0,0.0004355594,0.0039957849,0.1043129781,0,0.0041747779,17.840542058,0.0004354931,1.4371908396,63.5,copd,men,,3
64,0.0034309538,0.1248499544,0,0.0004849606,0.004170894,0.1080428962,0,0.004487803,17.0824619697,0.0004848865,1.430069506,64.5,copd,men,,3
65,0.0036163629,0.1276286314,0,0.0005386712,0.0043497762,0.1118901178,0,0.0048134391,16.3342021814,0.0005385894,1.4207249438,65.5,copd,men,,3
66,0.0038117915,0.130459932,0,0.000603467,0.0045323891,0.1158499816,0,0.005208126,15.5967534533,0.0006033769,1.4135415564,66.5,copd,men,,3
67,0.0040177811,0.1333444413,0,0.0006861238,0.0047191105,0.1199119384,0,0.0057209003,14.8719784387,0.000686023,1.410714642,67.5,copd,men,,3
68,0.0042349023,0.1362827322,0,0.0007931416,0.0049103221,0.124059949,0,0.0063920713,14.1623750178,0.0007930232,1.4128527212,68.5,copd,men,,3
69,0.0044637569,0.1392753644,0,0.0009246778,0.0051072824,0.1282758458,0,0.007207208,13.4703682514,0.0009245396,1.4174215554,69.5,copd,men,,3
70,0.0047049787,0.1423228833,0,0.0010745474,0.0053104637,0.1325449521,0,0.0081055804,12.7974142286,0.0010743896,1.4205036817,70.5,copd,men,,3
71,0.0049592362,0.145425819,0,0.0012362894,0.0055209642,0.1368588671,0,0.0090317184,12.1437155609,0.0012361145,1.4201502176,71.5,copd,men,,3
72,0.0052272338,0.1485846853,0,0.0014034432,0.0057387438,0.1412152871,0,0.0099366475,11.5082829071,0.001403259,1.4158534541,72.5,copd,men,,3
73,0.005509714,0.1517999787,0,0.0015700493,0.0059641776,0.1456173951,0,0.0107803331,10.8891005145,0.0015698655,1.4077171171,73.5,copd,men,,3
74,0.0058074595,0.1550721768,0,0.0017416831,0.0061969487,0.1500685416,0,0.0116042808,10.2841860615,0.0017415086,1.3974250425,74.5,copd,men,,3
75,0.0061212951,0.1584017379,0,0.0019354548,0.0064377266,0.1545625784,0,0.0125205879,9.6929636925,0.0019352967,1.3877707005,75.5,copd,men,,3
76,0.0064520905,0.1617890992,0,0.0021689759,0.0066886189,0.1590799392,0,0.0136330568,9.1166917808,0.0021688421,1.3799959346,76.5,copd,men,,3
77,0.0068007621,0.165234676,0,0.0024598582,0.006952984,0.1635888137,0,0.0150355324,8.558447061,0.0024597588,1.3740944418,77.5,copd,men,,3
78,0.0071682759,0.1687388603,0,0.0028248645,0.0072360656,0.1680470454,0,0.0168088378,8.0229248355,0.0028248118,1.3696357672,78.5,copd,men,,3
79,0.0075556502,0.17230202,0,0.003261236,0.0075442284,0.1724120077,0,0.0189144799,7.5146629182,0.0032612466,1.3658509812,79.5,copd,men,,3
80,0.0079639583,0.1759244971,0,0.0037466926,0.0078833269,0.1766570068,0,0.0212082628,7.0356778916,0.0037467815,1.3615158312,80.5,copd,men,,3
81,0.0083943314,0.179606607,0,0.0042581054,0.0082575195,0.1807785187,0,0.02355399,6.5844023171,0.0042582809,1.3569252102,81.5,copd,men,,3
82,0.0088479618,0.183348637,0,0.0047723452,0.008668946,0.1847946443,0,0.0258251257,6.1550811344,0.0047726043,1.3533157754,82.5,copd,men,,3
83,0.0093261065,0.1871508455,0,0.0052679144,0.0091170768,0.1887422137,0,0.0279108328,5.7381159464,0.0052682474,1.3510188667,83.5,copd,men,,3
84,0.0098300902,0.1910134599,0,0.0057608344,0.0096007008,0.1926593797,0,0.0299019603,5.3251809881,0.0057612268,1.3469973945,84.5,copd,men,,3
85,0.0103613092,0.1949366766,0,0.0063046457,0.0101217686,0.1965563302,0,0.0320758437,4.9154477669,0.0063050868,1.3384391478,85.5,copd,men,,3
86,0.0109212354,0.1989206585,0,0.0069545199,0.0106883946,0.2004036533,0,0.0347027961,4.5180674229,0.006954991,1.3220514326,86.5,copd,men,,3
87,0.01151142,0.202965535,0,0.0077656289,0.0113159696,0.2041376925,0,0.0380409878,4.1551327407,0.007766072,1.2948684993,87.5,copd,men,,3
88,0.0121334982,0.2070713999,0,0.008787438,0.0120276046,0.2076693001,0,0.0423134262,3.8652470103,0.0087877145,1.2595422681,88.5,copd,men,,3
89,0.0127891936,0.2112383107,0,0.0099381662,0.0128452394,0.2109405834,0,0.0471101862,3.6886688044,0.0099379978,1.2305335355,89.5,copd,men,,3
20,0.0010444613,0.0521242406,0,2.967e-07,0.0010551937,0.0470356669,0,6.3079e-06,61.3370569603,2.967e-07,1.0354377125,20.5,copd,women,,3
21,0.0010810812,0.0533830567,0,4.322e-07,0.0010925586,0.0480327181,0,8.9988e-06,60.3487257989,4.322e-07,1.0471185062,21.5,copd,women,,3
22,0.001118985,0.0546705201,0,5.408e-07,0.0011312661,0.0490638752,0,1.10223e-05,59.3610389767,5.408e-07,1.0547372222,22.5,copd,women,,3
23,0.0011582177,0.0559871975,0,5.989e-07,0.0011713109,0.0501303033,0,1.19477e-05,58.3737001667,5.989e-07,1.0577497229,23.5,copd,women,,3
24,0.001198826,0.0573336623,0,6.058e-07,0.0012127356,0.0512331859,0,1.18242e-05,57.3863878482,6.058e-07,1.0566154674,24.5,copd,women,,3
25,0.001240858,0.058710495,0,5.83e-07,0.0012555918,0.0523737298,0,1.11322e-05,56.3989186891,5.83e-07,1.0530695035,25.5,copd,women,,3
26,0.0012843638,0.0601182829,0,5.533e-07,0.001299946,0.053553165,0,1.03323e-05,55.411286887,5.533e-07,1.0486784709,26.5,copd,women,,3
27,0.0013293948,0.0615576198,0,5.393e-07,0.0013458209,0.0547727293,0,9.8468e-06,54.4236582173,5.393e-07,1.0449416304,27.5,copd,women,,3
28,0.0013760048,0.063029106,0,5.625e-07,0.0013933141,0.0560336833,0,1.0039e-05,53.4363536072,5.625e-07,1.0431104157,28.5,copd,women,,3
29,0.0014242489,0.0645333481,0,6.169e-07,0.0014424252,0.0573372608,0,1.07584e-05,52.4497578427,6.169e-07,1.0423782367,29.5,copd,women,,3
30,0.0014741844,0.0660709586,0,6.688e-07,0.0014931974,0.0586848055,0,1.13966e-05,51.4642172914,6.688e-07,1.0404299218,30.5,copd,women,,3
31,0.0015258708,0.067642556,0,6.837e-07,0.0015457715,0.0600777456,0,1.13794e-05,50.4800136154,6.836e-07,1.0359473159,31.5,copd,women,,3
32,0.0015793694,0.0692487645,0,6.267e-07,0.0016001121,0.0615175571,0,1.01865e-05,49.4973530025,6.267e-07,1.0285328181,32.5,copd,women,,3
33,0.0016347437,0.0708902133,0,4.673e-07,0.0016563337,0.0630057649,0,7.417e-06,48.5163516301,4.673e-07,1.0184532555,33.5,copd,women,,3
34,0.0016920594,0.0725675369,0,2.722e-07,0.0017067612,0.064540324,0,4.2261e-06,47.5370888217,2.728e-07,1.0093727477,34.5,copd,women,,3
35,0.0017513847,0.0742813745,0,2.052e-07,0.0017599811,0.0661195256,0,3.1137e-06,46.5596992475,2.059e-07,1.0061828977,35.5,copd,women,,3
36,0.00181279,0.0760323697,0,4.341e-07,0.0018368877,0.0677552431,0,6.4066e-06,45.5843909684,4.341e-07,1.0114492642,36.5,copd,women,,3
37,0.0018763482,0.0778211703,0,1.1269e-06,0.0019012313,0.0694519176,0,1.62255e-05,44.6114136375,1.1269e-06,1.0262527891,37.5,copd,women,,3
38,0.0019421349,0.079648428,0,2.4406e-06,0.0019677494,0.0712038211,0,3.42764e-05,43.6410432869,2.4406e-06,1.0505313323,38.5,copd,women,,3
39,0.0020102281,0.0815147976,0,4.2804e-06,0.0020365438,0.0730121111,0,5.86258e-05,42.673514867,4.2804e-06,1.0791477048,39.5,copd,women,,3
40,0.0020807087,0.083420937,0,6.2996e-06,0.0021076961,0.074878211,0,8.41302e-05,41.7089256052,6.2996e-06,1.1043618657,40.5,copd,women,,3
41,0.0021536604,0.0853675067,0,8.1404e-06,0.0021813274,0.0768039365,0,0.0001059884,40.7472113525,8.1404e-06,1.1210047908,41.5,copd,women,,3
42,0.0022291699,0.0873551694,0,9.4452e-06,0.0022573964,0.0787914383,0,0.000119875,39.7881937712,9.4452e-06,1.1259505801,42.5,copd,women,,3
43,0.0023073268,0.0893845891,0,9.8775e-06,0.0023360704,0.0808432069,0,0.0001221807,38.8316253009,9.8775e-06,1.1179778715,43.5,copd,women,,3
44,0.002388224,0.0914564313,0,9.589e-06,0.0024174076,0.0829618791,0,0.0001155831,37.8772991649,9.589e-06,1.1024515328,44.5,copd,women,,3
45,0.0024719575,0.0935713621,0,9.2193e-06,0.0025015164,0.0851497394,0,0.0001082713,36.9252171384,9.2193e-06,1.0880505254,45.5,copd,women,,3
46,0.0025586268,0.0957300473,0,9.4292e-06,0.0025884165,0.087408496,0,0.0001078747,35.9756398142,9.4292e-06,1.0804952975,46.5,copd,women,,3
47,0.0026483349,0.0979331527,0,1.08796e-05,0.0026782786,0.0897393593,0,0.0001212348,35.0290284269,1.08796e-05,1.0830647273,47.5,copd,women,,3
48,0.0027411881,0.1001813426,0,1.42097e-05,0.0027712012,0.0921429978,0,0.0001542124,34.0859942516,1.42097e-05,1.0971043236,48.5,copd,women,,3
49,0.0028372969,0.1024752799,0,1.95621e-05,0.0028672302,0.0946197606,0,0.0002067431,33.1472257866,1.95621e-05,1.119568766,49.5,copd,women,,3
50,0.0029367754,0.104815625,0,2.65828e-05,0.0029665275,0.0971701585,0,0.0002735676,32.2133837345,2.65828e-05,1.1449501832,50.5,copd,women,,3
51,0.0030397417,0.107203035,0,3.48961e-05,0.0030691682,0.0997951066,0,0.0003496746,31.2850770063,3.48961e-05,1.1689849523,51.5,copd,women,,3
52,0.0031463181,0.1096381635,0,4.41264e-05,0.0031753258,0.1024959316,0,0.0004305147,30.3629256277,4.41264e-05,1.1885498784,52.5,copd,women,,3
53,0.0032566311,0.1121216596,0,5.39273e-05,0.0032850173,0.1052743241,0,0.0005122497,29.447601741,5.39272e-05,1.2018308465,53.5,copd,women,,3
54,0.0033708119,0.1146541671,0,6.46261e-05,0.0033984138,0.1081320162,0,0.0005976533,28.5397903547,6.46261e-05,1.2109259505,54.5,copd,women,,3
55,0.0034889959,0.1172363237,0,7.7224e-05,0.0035156441,0.1110702287,0,0.0006952641,27.6401401894,7.72239e-05,1.2197016704,55.5,copd,women,,3
56,0.0036113236,0.1198687602,0,9.27512e-05,0.0036368416,0.1140893503,0,0.000812961,26.749187929,9.27512e-05,1.2308364881,56.5,copd,women,,3
57,0.0037379402,0.1225520997,0,0.0001122383,0.0037621246,0.1171889324,0,0.0009577432,25.8672078766,0.0001122381,1.2462090109,57.5,copd,women,,3
58,0.0038689961,0.1252869568,0,0.0001366919,0.0038916571,0.1203677274,0,0.0011356043,24.9941244104,0.0001366917,1.2670262152,58.5,copd,women,,3
59,0.004004647,0.1280739364,0,0.000166577,0.0040255854,0.1236239643,0,0.0013474304,24.1296889391,0.0001665768,1.2921388608,59.5,copd,women,,3
60,0.004145054,0.1309136332,0,0.0002018166,0.0041640641,0.1269558279,0,0.0015896367,23.2737194119,0.0002018164,1.3192389637,60.5,copd,women,,3
61,0.0042903837,0.1338066303,0,0.00024231,0.0043072886,0.1303617277,0,0.0018587223,22.4261978613,0.0002423098,1.3461314991,61.5,copd,women,,3
62,0.0044408088,0.1367534987,0,0.0002879568,0.0044554112,0.1338403037,0,0.0021514602,21.5873547327,0.0002879566,1.3706268428,62.5,copd,women,,3
63,0.004596508,0.1397547957,0,0.0003386508,0.0046086053,0.1373904151,0,0.0024648365,20.7577108403,0.0003386505,1.3907633146,63.5,copd,women,,3
64,0.0047576662,0.1428110646,0,0.0003941565,0.00476708,0.1410112183,0,0.0027951625,19.937935261,0.0003941562,1.4056072664,64.5,copd,women,,3
