"year","sex","age","qimd","pops"
2014,1,19,3,64300
2014,1,19,4,63335
2014,1,19,5,62258
2014,1,20,1,79275
2014,1,20,2,83427
2014,1,20,3,69461
2014,1,20,4,63890
2014,1,20,5,56830
2014,1,21,1,80918
2014,1,21,2,86471
2014,1,21,3,70442
2014,1,21,4,63973
2014,1,21,5,53834
2014,1,22,1,84246
2014,1,22,2,88259
2014,1,22,3,72339
2014,1,22,4,65609
2014,1,22,5,56390
2014,1,23,1,87968
2014,1,23,2,93309
2014,1,23,3,76002
2014,1,23,4,67047
2014,1,23,5,58492
2014,1,24,1,88017
2014,1,24,2,93096
2014,1,24,3,75753
2014,1,24,4,66073
2014,1,24,5,56239
2014,1,25,1,87989
2014,1,25,2,91654
2014,1,25,3,75283
2014,1,25,4,63676
2014,1,25,5,53931
2014,1,26,1,88584
2014,1,26,2,93071
2014,1,26,3,76558
2014,1,26,4,64845
2014,1,26,5,52469
2014,1,27,1,87317
2014,1,27,2,91695
2014,1,27,3,74350
2014,1,27,4,62150
2014,1,27,5,48926
2014,1,28,1,89967
2014,1,28,2,94847
2014,1,28,3,76517
2014,1,28,4,63100
2014,1,28,5,48727
2014,1,29,1,91294
2014,1,29,2,95469
2014,1,29,3,77328
2014,1,29,4,63417
2014,1,29,5,48035
2014,1,30,1,88699
2014,1,30,2,92020
2014,1,30,3,75065
2014,1,30,4,61718
2014,1,30,5,48008
2014,1,31,1,87646
2014,1,31,2,92219
2014,1,31,3,75880
2014,1,31,4,63242
2014,1,31,5,49270
2014,1,32,1,85713
2014,1,32,2,90610
2014,1,32,3,75731
2014,1,32,4,64321
2014,1,32,5,50969
2014,1,33,1,84557
2014,1,33,2,90684
2014,1,33,3,76942
2014,1,33,4,65772
2014,1,33,5,53079
2014,1,34,1,84013
2014,1,34,2,89151
2014,1,34,3,76517
2014,1,34,4,66694
2014,1,34,5,55791
2014,1,35,1,78922
2014,1,35,2,83289
2014,1,35,3,72896
2014,1,35,4,65364
2014,1,35,5,57479
2014,1,36,1,72776
2014,1,36,2,76505
2014,1,36,3,67636
2014,1,36,4,61706
2014,1,36,5,55822
2014,1,37,1,70252
2014,1,37,2,73272
2014,1,37,3,66499
2014,1,37,4,61632
2014,1,37,5,57529
2014,1,38,1,71012
2014,1,38,2,73176
2014,1,38,3,67281
2014,1,38,4,62510
2014,1,38,5,59493
2014,1,39,1,70177
2014,1,39,2,72873
2014,1,39,3,68154
2014,1,39,4,65143
2014,1,39,5,63375
2014,1,40,1,69052
2014,1,40,2,71721
2014,1,40,3,68881
2014,1,40,4,67566
2014,1,40,5,67337
2014,1,41,1,70961
2014,1,41,2,74206
2014,1,41,3,71933
2014,1,41,4,71177
2014,1,41,5,71643
2014,1,42,1,72218
2014,1,42,2,75820
2014,1,42,3,75087
2014,1,42,4,75373
2014,1,42,5,76049
2014,1,43,1,73913
2014,1,43,2,77558
2014,1,43,3,76644
2014,1,43,4,77501
2014,1,43,5,78508
2014,1,44,1,72424
2014,1,44,2,75085
2014,1,44,3,75333
2014,1,44,4,75608
2014,1,44,5,76832
2014,1,45,1,72835
2014,1,45,2,75792
2014,1,45,3,76913
2014,1,45,4,77990
2014,1,45,5,79982
2014,1,46,1,72714
2014,1,46,2,75868
2014,1,46,3,76319
2014,1,46,4,78358
2014,1,46,5,79948
2014,1,47,1,72293
2014,1,47,2,75986
2014,1,47,3,78872
2014,1,47,4,80928
2014,1,47,5,82078
2014,1,48,1,71202
2014,1,48,2,75174
2014,1,48,3,78321
2014,1,48,4,81105
2014,1,48,5,82399
2014,1,49,1,70254
2014,1,49,2,75355
2014,1,49,3,79180
2014,1,49,4,81678
2014,1,49,5,83675
2014,1,50,1,69640
2014,1,50,2,74650
2014,1,50,3,78614
2014,1,50,4,80783
2014,1,50,5,83080
2014,1,51,1,67597
2014,1,51,2,72268
2014,1,51,3,77389
2014,1,51,4,79635
2014,1,51,5,81910
2014,1,52,1,66301
2014,1,52,2,70759
2014,1,52,3,75754
2014,1,52,4,78110
2014,1,52,5,80583
2014,1,53,1,63342
2014,1,53,2,68267
2014,1,53,3,73683
2014,1,53,4,75917
2014,1,53,5,77528
2014,1,54,1,61000
2014,1,54,2,65332
2014,1,54,3,70136
2014,1,54,4,73046
2014,1,54,5,74518
2014,1,55,1,59321
2014,1,55,2,63879
2014,1,55,3,68787
2014,1,55,4,71235
2014,1,55,5,72821
2014,1,56,1,57589
2014,1,56,2,61760
2014,1,56,3,67864
2014,1,56,4,69646
2014,1,56,5,71587
2014,1,57,1,55203
2014,1,57,2,58848
2014,1,57,3,64968
2014,1,57,4,67487
2014,1,57,5,68849
2014,1,58,1,52498
2014,1,58,2,56895
2014,1,58,3,62901
2014,1,58,4,65312
2014,1,58,5,66666
2014,1,59,1,49543
2014,1,59,2,54485
2014,1,59,3,61020
2014,1,59,4,63127
2014,1,59,5,63854
2014,1,60,1,49497
2014,1,60,2,54034
2014,1,60,3,60404
2014,1,60,4,63597
2014,1,60,5,64115
2014,1,61,1,48151
2014,1,61,2,53438
2014,1,61,3,60319
2014,1,61,4,63323
2014,1,61,5,63393
2014,1,62,1,46395
2014,1,62,2,51261
2014,1,62,3,58421
2014,1,62,4,61117
2014,1,62,5,61923
2014,1,63,1,45468
2014,1,63,2,51359
2014,1,63,3,59509
2014,1,63,4,62238
2014,1,63,5,62544
2014,1,64,1,45103
2014,1,64,2,52030
2014,1,64,3,60533
2014,1,64,4,64073
2014,1,64,5,63843
2014,1,65,1,44532
2014,1,65,2,52287
2014,1,65,3,62897
2014,1,65,4,66840
2014,1,65,5,66982
2014,1,66,1,45831
2014,1,66,2,53934
2014,1,66,3,66617
2014,1,66,4,70627
2014,1,66,5,72429
2014,1,67,1,47774
2014,1,67,2,58523
2014,1,67,3,71646
2014,1,67,4,78110
2014,1,67,5,80389
2014,1,68,1,36862
2014,1,68,2,44746
2014,1,68,3,55161
2014,1,68,4,60178
2014,1,68,5,61091
2014,1,69,1,34812
2014,1,69,2,42961
2014,1,69,3,53513
2014,1,69,4,58432
2014,1,69,5,59416
2014,1,70,1,34193
2014,1,70,2,42491
2014,1,70,3,53229
2014,1,70,4,57854
2014,1,70,5,59696
2014,1,71,1,32228
2014,1,71,2,39412
2014,1,71,3,49456
2014,1,71,4,52766
2014,1,71,5,53834
2014,1,72,1,29613
2014,1,72,2,35039
2014,1,72,3,43431
2014,1,72,4,46365
2014,1,72,5,46535
2014,1,73,1,27187
2014,1,73,2,31863
2014,1,73,3,38424
2014,1,73,4,40678
2014,1,73,5,40825
2014,1,74,1,27914
2014,1,74,2,32493
2014,1,74,3,39910
2014,1,74,4,42371
2014,1,74,5,42774
2014,1,75,1,26701
2014,1,75,2,32028
2014,1,75,3,38772
2014,1,75,4,42338
2014,1,75,5,42514
2014,1,76,1,26075
2014,1,76,2,30889
2014,1,76,3,37909
2014,1,76,4,40247
2014,1,76,5,40940
2014,1,77,1,23980
2014,1,77,2,28756
2014,1,77,3,35182
2014,1,77,4,37712
2014,1,77,5,38974
2014,1,78,1,22437
2014,1,78,2,26651
2014,1,78,3,32670
2014,1,78,4,35290
2014,1,78,5,36668
2014,1,79,1,20751
2014,1,79,2,25049
2014,1,79,3,30609
2014,1,79,4,32844
2014,1,79,5,34377
2014,1,80,1,18413
2014,1,80,2,22565
2014,1,80,3,27521
2014,1,80,4,29862
2014,1,80,5,31524
2014,1,81,1,17212
2014,1,81,2,20823
2014,1,81,3,25475
2014,1,81,4,27582
2014,1,81,5,29290
2014,1,82,1,16000
2014,1,82,2,19684
2014,1,82,3,24447
2014,1,82,4,26042
2014,1,82,5,27675
2014,1,83,1,14587
2014,1,83,2,18053
2014,1,83,3,21897
2014,1,83,4,24187
2014,1,83,5,25157
2014,1,84,1,13148
2014,1,84,2,16108
2014,1,84,3,19733
2014,1,84,4,21012
2014,1,84,5,22583
2014,1,85,1,11133
2014,1,85,2,14151
2014,1,85,3,17162
2014,1,85,4,18480
2014,1,85,5,19339
2014,1,86,1,9428
2014,1,86,2,12042
2014,1,86,3,15022
2014,1,86,4,15992
2014,1,86,5,16473
2014,1,87,1,8435
2014,1,87,2,10668
2014,1,87,3,12824
2014,1,87,4,13890
2014,1,87,5,14640
2014,1,88,1,7078
2014,1,88,2,8894
2014,1,88,3,11004
2014,1,88,4,11703
2014,1,88,5,12493
2014,1,89,1,5780
2014,1,89,2,7285
2014,1,89,3,8993
2014,1,89,4,9699
2014,1,89,5,10391
2014,1,"90+",1,18662
2014,1,"90+",2,24149
2014,1,"90+",3,29481
2014,1,"90+",4,31052
2014,1,"90+",5,32221
2014,2,0,1,85626
2014,2,0,2,73289
2014,2,0,3,61541
2014,2,0,4,54293
2014,2,0,5,49114
2014,2,1,1,87585
2014,2,1,2,74208
2014,2,1,3,62720
2014,2,1,4,56185
2014,2,1,5,51659
2014,2,2,1,90076
2014,2,2,2,75704
2014,2,2,3,64387
2014,2,2,4,58836
2014,2,2,5,55969
2014,2,3,1,86333
2014,2,3,2,72574
2014,2,3,3,63227
2014,2,3,4,59114
2014,2,3,5,57283
2014,2,4,1,83828
2014,2,4,2,70498
2014,2,4,3,62205
2014,2,4,4,58421
2014,2,4,5,58542
2014,2,5,1,82464
2014,2,5,2,69084
2014,2,5,3,60686
2014,2,5,4,58249
2014,2,5,5,58691
2014,2,6,1,81725
2014,2,6,2,68948
2014,2,6,3,61487
2014,2,6,4,58859
2014,2,6,5,60500
2014,2,7,1,77716
2014,2,7,2,65976
2014,2,7,3,59050
2014,2,7,4,57507
2014,2,7,5,60367
2014,2,8,1,76389
2014,2,8,2,63734
2014,2,8,3,57833
2014,2,8,4,56863
2014,2,8,5,59877
2014,2,9,1,71994
2014,2,9,2,60101
2014,2,9,3,55710
2014,2,9,4,55010
2014,2,9,5,58396
2014,2,10,1,68956
2014,2,10,2,58524
2014,2,10,3,54685
2014,2,10,4,54877
2014,2,10,5,58945
2014,2,11,1,66556
2014,2,11,2,56218
2014,2,11,3,52876
2014,2,11,4,53445
2014,2,11,5,57759
2014,2,12,1,64449
2014,2,12,2,55318
2014,2,12,3,52501
2014,2,12,4,52603
2014,2,12,5,57118
2014,2,13,1,65863
2014,2,13,2,56215
2014,2,13,3,53854
2014,2,13,4,54941
2014,2,13,5,59338
2014,2,14,1,66216
2014,2,14,2,57203
2014,2,14,3,55634
2014,2,14,4,56540
2014,2,14,5,60924
2014,2,15,1,66894
2014,2,15,2,60095
2014,2,15,3,57646
2014,2,15,4,58255
2014,2,15,5,62834
2014,2,16,1,67722
2014,2,16,2,60725
2014,2,16,3,58580
2014,2,16,4,59294
2014,2,16,5,63085
2014,2,17,1,70682
2014,2,17,2,62743
2014,2,17,3,60430
2014,2,17,4,60291
2014,2,17,5,63962
2014,2,18,1,70258
2014,2,18,2,64978
2014,2,18,3,59580
2014,2,18,4,59939
2014,2,18,5,62634
2014,2,19,1,72034
2014,2,19,2,74679
2014,2,19,3,60350
2014,2,19,4,57411
2014,2,19,5,57088
2014,2,20,1,80249
2014,2,20,2,83127
2014,2,20,3,64521
2014,2,20,4,58256
2014,2,20,5,49553
2014,2,21,1,82630
2014,2,21,2,85383
2014,2,21,3,66096
2014,2,21,4,58363
2014,2,21,5,48253
2014,2,22,1,87534
2014,2,22,2,88995
2014,2,22,3,69428
2014,2,22,4,61119
2014,2,22,5,51738
2014,2,23,1,90139
2014,2,23,2,91352
2014,2,23,3,72216
2014,2,23,4,62285
2014,2,23,5,52733
2014,2,24,1,89724
2014,2,24,2,91452
2014,2,24,3,72160
2014,2,24,4,61168
2014,2,24,5,50583
2014,2,25,1,93604
2014,2,25,2,90690
2014,2,25,3,72841
2014,2,25,4,60999
2014,2,25,5,49014
2014,2,26,1,95785
2014,2,26,2,93113
2014,2,26,3,74669
2014,2,26,4,62317
2014,2,26,5,48835
2014,2,27,1,95245
2014,2,27,2,92374
2014,2,27,3,73885
2014,2,27,4,61799
2014,2,27,5,47244
2014,2,28,1,94382
2014,2,28,2,92696
2014,2,28,3,75002
2014,2,28,4,62165
2014,2,28,5,47014
2014,2,29,1,93227
2014,2,29,2,92971
2014,2,29,3,76157
2014,2,29,4,62923
2014,2,29,5,48232
2014,2,30,1,91206
2014,2,30,2,90026
2014,2,30,3,73970
2014,2,30,4,62489
2014,2,30,5,49884
2014,2,31,1,89926
2014,2,31,2,89822
2014,2,31,3,75773
2014,2,31,4,64179
2014,2,31,5,52167
2014,2,32,1,87845
2014,2,32,2,87738
2014,2,32,3,75475
2014,2,32,4,66284
2014,2,32,5,55302
2014,2,33,1,85100
2014,2,33,2,86777
2014,2,33,3,76074
2014,2,33,4,68446
2014,2,33,5,58866
2014,2,34,1,84079
2014,2,34,2,85350
2014,2,34,3,75700
2014,2,34,4,68800
2014,2,34,5,61620
2014,2,35,1,78080
2014,2,35,2,79314
2014,2,35,3,71965
2014,2,35,4,67233
2014,2,35,5,62680
2014,2,36,1,71298
2014,2,36,2,72571
2014,2,36,3,66644
2014,2,36,4,63335
2014,2,36,5,60574
2014,2,37,1,68627
2014,2,37,2,69881
2014,2,37,3,65369
2014,2,37,4,63372
2014,2,37,5,61824
2014,2,38,1,69539
2014,2,38,2,70512
2014,2,38,3,66534
2014,2,38,4,64824
2014,2,38,5,64526
2014,2,39,1,68751
2014,2,39,2,70118
2014,2,39,3,68238
2014,2,39,4,67012
2014,2,39,5,68410
2014,2,40,1,68331
2014,2,40,2,69872
2014,2,40,3,69175
2014,2,40,4,69983
2014,2,40,5,71917
2014,2,41,1,70315
2014,2,41,2,72184
2014,2,41,3,72180
2014,2,41,4,73307
2014,2,41,5,75623
2014,2,42,1,72229
2014,2,42,2,74510
2014,2,42,3,75569
2014,2,42,4,76697
2014,2,42,5,80028
2014,2,43,1,74989
2014,2,43,2,76258
2014,2,43,3,78118
2014,2,43,4,80420
2014,2,43,5,83735
2014,2,44,1,73242
2014,2,44,2,74719
2014,2,44,3,76250
2014,2,44,4,78245
2014,2,44,5,81078
2014,2,45,1,74134
2014,2,45,2,76440
2014,2,45,3,78419
2014,2,45,4,80793
2014,2,45,5,83402
2014,2,46,1,72779
2014,2,46,2,75793
2014,2,46,3,78989
2014,2,46,4,81001
2014,2,46,5,84083
2014,2,47,1,72509
2014,2,47,2,75859
2014,2,47,3,79896
2014,2,47,4,83012
2014,2,47,5,85616
2014,2,48,1,72252
2014,2,48,2,75984
2014,2,48,3,80756
2014,2,48,4,83489
2014,2,48,5,86863
2014,2,49,1,72165
2014,2,49,2,76072
2014,2,49,3,80957
2014,2,49,4,84346
2014,2,49,5,87535
2014,2,50,1,70460
2014,2,50,2,74580
2014,2,50,3,80480
2014,2,50,4,83955
2014,2,50,5,87233
2014,2,51,1,68834
2014,2,51,2,73055
2014,2,51,3,78719
2014,2,51,4,82052
2014,2,51,5,85203
2014,2,52,1,67171
2014,2,52,2,71501
2014,2,52,3,77149
2014,2,52,4,79767
2014,2,52,5,82698
2014,2,53,1,64018
2014,2,53,2,68818
2014,2,53,3,74152
2014,2,53,4,77472
2014,2,53,5,80210
2014,2,54,1,61678
2014,2,54,2,66110
2014,2,54,3,71698
2014,2,54,4,74648
2014,2,54,5,75785
2014,2,55,1,59266
2014,2,55,2,64281
2014,2,55,3,70732
2014,2,55,4,72818
2014,2,55,5,74872
2014,2,56,1,57387
2014,2,56,2,62684
2014,2,56,3,68887
2014,2,56,4,72051
2014,2,56,5,73413
2014,2,57,1,55166
2014,2,57,2,60690
2014,2,57,3,66871
2014,2,57,4,69446
2014,2,57,5,70322
2014,2,58,1,52722
2014,2,58,2,58197
2014,2,58,3,65014
2014,2,58,4,67046
2014,2,58,5,67930
2014,2,59,1,49971
2014,2,59,2,55782
2014,2,59,3,63215
2014,2,59,4,65438
2014,2,59,5,66235
2014,2,60,1,49743
2014,2,60,2,56020
2014,2,60,3,63721
2014,2,60,4,66340
2014,2,60,5,66742
2014,2,61,1,48034
2014,2,61,2,54313
2014,2,61,3,63304
2014,2,61,4,66056
2014,2,61,5,66593
2014,2,62,1,46340
2014,2,62,2,52747
2014,2,62,3,61724
2014,2,62,4,65244
2014,2,62,5,65506
2014,2,63,1,45240
2014,2,63,2,53047
2014,2,63,3,62477
2014,2,63,4,66226
2014,2,63,5,66862
2014,2,64,1,45691
2014,2,64,2,54222
2014,2,64,3,64090
2014,2,64,4,68239
2014,2,64,5,69322
2014,2,65,1,45756
2014,2,65,2,54665
2014,2,65,3,65246
2014,2,65,4,70493
2014,2,65,5,72245
2014,2,66,1,46497
2014,2,66,2,57212
2014,2,66,3,69642
2014,2,66,4,75469
2014,2,66,5,77493
2014,2,67,1,49267
2014,2,67,2,60623
2014,2,67,3,75985
2014,2,67,4,82569
2014,2,67,5,85323
2014,2,68,1,38538
2014,2,68,2,47825
2014,2,68,3,58812
2014,2,68,4,63661
2014,2,68,5,65111
2014,2,69,1,37203
2014,2,69,2,46110
2014,2,69,3,57315
2014,2,69,4,61880
2014,2,69,5,63931
2014,2,70,1,36703
2014,2,70,2,45472
2014,2,70,3,56899
2014,2,70,4,62070
2014,2,70,5,64143
2014,2,71,1,35827
2014,2,71,2,42889
2014,2,71,3,52919
2014,2,71,4,57507
2014,2,71,5,58929
2014,2,72,1,33155
2014,2,72,2,39681
2014,2,72,3,47604
2014,2,72,4,51112
2014,2,72,5,51042
2014,2,73,1,31044
2014,2,73,2,36237
2014,2,73,3,42567
2014,2,73,4,45459
2014,2,73,5,46067
2014,2,74,1,32482
2014,2,74,2,37331
2014,2,74,3,44524
2014,2,74,4,47214
2014,2,74,5,47954
2014,2,75,1,31915
2014,2,75,2,37173
2014,2,75,3,44161
2014,2,75,4,46965
2014,2,75,5,48247
2014,2,76,1,31438
2014,2,76,2,36409
2014,2,76,3,42531
2014,2,76,4,45524
2014,2,76,5,46694
2014,2,77,1,29947
2014,2,77,2,34549
2014,2,77,3,40676
2014,2,77,4,43308
2014,2,77,5,44730
2014,2,78,1,28534
2014,2,78,2,33229
2014,2,78,3,39299
2014,2,78,4,41223
2014,2,78,5,42315
2014,2,79,1,27214
2014,2,79,2,31880
2014,2,79,3,37043
2014,2,79,4,39147
2014,2,79,5,40444
2014,2,80,1,25163
2014,2,80,2,29446
2014,2,80,3,34544
2014,2,80,4,36638
2014,2,80,5,37642
2014,2,81,1,24184
2014,2,81,2,28243
2014,2,81,3,33364
2014,2,81,4,35000
2014,2,81,5,35398
2014,2,82,1,23714
2014,2,82,2,27688
2014,2,82,3,32576
2014,2,82,4,33791
2014,2,82,5,34499
2014,2,83,1,22683
2014,2,83,2,26838
2014,2,83,3,31012
2014,2,83,4,31916
2014,2,83,5,33143
2014,2,84,1,21099
2014,2,84,2,25080
2014,2,84,3,28940
2014,2,84,4,30492
2014,2,84,5,30688
2014,2,85,1,18719
2014,2,85,2,22739
2014,2,85,3,26462
2014,2,85,4,27147
2014,2,85,5,27568
2014,2,86,1,16946
2014,2,86,2,20448
2014,2,86,3,23518
2014,2,86,4,24502
2014,2,86,5,24778
2014,2,87,1,15464
2014,2,87,2,18438
2014,2,87,3,21475
2014,2,87,4,21918
2014,2,87,5,22328
2014,2,88,1,13996
2014,2,88,2,17020
2014,2,88,3,19434
2014,2,88,4,19847
2014,2,88,5,19876
2014,2,89,1,12348
2014,2,89,2,15034
2014,2,89,3,17064
2014,2,89,4,17823
2014,2,89,5,17220
2014,2,"90+",1,50424
2014,2,"90+",2,62817
2014,2,"90+",3,73340
2014,2,"90+",4,75852
2014,2,"90+",5,72407
2015,1,0,1,89860
2015,1,0,2,76901
2015,1,0,3,64659
2015,1,0,4,57442
2015,1,0,5,51367
2015,1,1,1,90294
2015,1,1,2,76886
2015,1,1,3,64476
2015,1,1,4,58322
2015,1,1,5,53890
2015,1,2,1,92108
2015,1,2,2,77751
2015,1,2,3,66575
2015,1,2,4,60279
2015,1,2,5,56676
2015,1,3,1,93733
2015,1,3,2,79629
2015,1,3,3,67661
2015,1,3,4,63043
2015,1,3,5,60773
2015,1,4,1,90094
2015,1,4,2,75712
2015,1,4,3,66946
2015,1,4,4,62622
2015,1,4,5,62689
2015,1,5,1,87999
2015,1,5,2,73854
2015,1,5,3,65307
2015,1,5,4,61831
2015,1,5,5,62789
2015,1,6,1,86192
2015,1,6,2,72170
2015,1,6,3,64225
2015,1,6,4,61280
2015,1,6,5,62818
2015,1,7,1,85853
2015,1,7,2,72166
2015,1,7,3,64688
2015,1,7,4,62519
2015,1,7,5,64850
2015,1,8,1,82168
2015,1,8,2,69072
2015,1,8,3,62314
2015,1,8,4,61242
2015,1,8,5,64233
2015,1,9,1,79678
2015,1,9,2,66807
2015,1,9,3,61043
2015,1,9,4,60060
2015,1,9,5,63747
2015,1,10,1,75073
2015,1,10,2,63239
2015,1,10,3,58578
2015,1,10,4,58074
2015,1,10,5,62346
2015,1,11,1,71930
2015,1,11,2,61287
2015,1,11,3,57638
2015,1,11,4,58473
2015,1,11,5,62682
2015,1,12,1,69898
2015,1,12,2,59423
2015,1,12,3,55825
2015,1,12,4,56651
2015,1,12,5,61602
2015,1,13,1,67676
2015,1,13,2,58339
2015,1,13,3,54793
2015,1,13,4,56458
2015,1,13,5,60515
2015,1,14,1,68537
2015,1,14,2,59066
2015,1,14,3,56579
2015,1,14,4,58093
2015,1,14,5,62462
2015,1,15,1,69243
2015,1,15,2,61529
2015,1,15,3,58869
2015,1,15,4,60377
2015,1,15,5,64272
2015,1,16,1,70941
2015,1,16,2,63354
2015,1,16,3,60833
2015,1,16,4,62565
2015,1,16,5,66403
2015,1,17,1,71816
2015,1,17,2,64360
2015,1,17,3,62196
2015,1,17,4,63394
2015,1,17,5,67255
2015,1,18,1,74866
2015,1,18,2,68194
2015,1,18,3,64368
2015,1,18,4,64207
2015,1,18,5,67637
2015,1,19,1,76777
2015,1,19,2,77283
2015,1,19,3,64631
2015,1,19,4,62519
2015,1,19,5,62625
2015,1,20,1,77620
2015,1,20,2,82667
2015,1,20,3,68260
2015,1,20,4,62130
2015,1,20,5,54937
2015,1,21,1,81482
2015,1,21,2,87432
2015,1,21,3,71187
2015,1,21,4,64335
2015,1,21,5,55798
2015,1,22,1,83580
2015,1,22,2,87953
2015,1,22,3,72388
2015,1,22,4,64539
2015,1,22,5,55045
2015,1,23,1,86313
2015,1,23,2,89916
2015,1,23,3,74209
2015,1,23,4,66613
2015,1,23,5,57081
2015,1,24,1,90674
2015,1,24,2,95303
2015,1,24,3,77579
2015,1,24,4,67770
2015,1,24,5,57657
2015,1,25,1,91897
2015,1,25,2,94440
2015,1,25,3,77463
2015,1,25,4,66068
2015,1,25,5,54798
2015,1,26,1,90093
2015,1,26,2,93684
2015,1,26,3,76592
2015,1,26,4,64197
2015,1,26,5,52793
2015,1,27,1,90159
2015,1,27,2,95151
2015,1,27,3,77937
2015,1,27,4,65320
2015,1,27,5,51469
2015,1,28,1,88452
2015,1,28,2,93106
2015,1,28,3,75580
2015,1,28,4,62465
2015,1,28,5,48454
2015,1,29,1,90840
2015,1,29,2,96247
2015,1,29,3,77835
2015,1,29,4,63747
2015,1,29,5,48593
2015,1,30,1,93209
2015,1,30,2,94742
2015,1,30,3,76998
2015,1,30,4,63742
2015,1,30,5,49334
2015,1,31,1,89032
2015,1,31,2,92371
2015,1,31,3,75712
2015,1,31,4,62649
2015,1,31,5,48598
2015,1,32,1,87172
2015,1,32,2,92422
2015,1,32,3,76279
2015,1,32,4,64270
2015,1,32,5,50342
2015,1,33,1,85457
2015,1,33,2,90163
2015,1,33,3,76076
2015,1,33,4,64953
2015,1,33,5,52028
2015,1,34,1,83978
2015,1,34,2,90303
2015,1,34,3,77160
2015,1,34,4,66659
2015,1,34,5,54234
2015,1,35,1,84058
2015,1,35,2,87517
2015,1,35,3,75896
2015,1,35,4,67112
2015,1,35,5,58669
2015,1,36,1,78388
2015,1,36,2,82507
2015,1,36,3,72943
2015,1,36,4,66020
2015,1,36,5,58789
2015,1,37,1,72416
2015,1,37,2,75497
2015,1,37,3,67836
2015,1,37,4,62138
2015,1,37,5,57206
2015,1,38,1,69984
2015,1,38,2,72852
2015,1,38,3,66253
2015,1,38,4,62213
2015,1,38,5,58604
2015,1,39,1,70463
2015,1,39,2,72817
2015,1,39,3,67098
2015,1,39,4,62970
2015,1,39,5,60396
2015,1,40,1,69681
2015,1,40,2,71666
2015,1,40,3,67946
2015,1,40,4,65787
2015,1,40,5,65065
2015,1,41,1,68721
2015,1,41,2,71229
2015,1,41,3,68633
2015,1,41,4,67969
2015,1,41,5,68098
2015,1,42,1,70742
2015,1,42,2,73802
2015,1,42,3,71936
2015,1,42,4,71681
2015,1,42,5,72242
2015,1,43,1,72176
2015,1,43,2,75339
2015,1,43,3,75361
2015,1,43,4,75677
2015,1,43,5,76520
2015,1,44,1,73770
2015,1,44,2,77409
2015,1,44,3,76729
2015,1,44,4,77970
2015,1,44,5,78991
2015,1,45,1,72758
2015,1,45,2,74959
2015,1,45,3,75224
2015,1,45,4,75851
2015,1,45,5,77085
2015,1,46,1,72721
2015,1,46,2,75807
2015,1,46,3,76924
2015,1,46,4,78343
2015,1,46,5,80039
2015,1,47,1,72626
2015,1,47,2,75832
2015,1,47,3,76386
2015,1,47,4,78601
2015,1,47,5,80101
2015,1,48,1,72063
2015,1,48,2,75916
2015,1,48,3,78982
2015,1,48,4,81203
2015,1,48,5,82131
2015,1,49,1,70890
2015,1,49,2,75089
2015,1,49,3,78537
2015,1,49,4,81361
2015,1,49,5,82378
2015,1,50,1,70569
2015,1,50,2,75301
2015,1,50,3,79316
2015,1,50,4,81616
2015,1,50,5,83137
2015,1,51,1,69293
2015,1,51,2,74428
2015,1,51,3,78793
2015,1,51,4,80872
2015,1,51,5,83038
2015,1,52,1,67437
2015,1,52,2,72224
2015,1,52,3,77366
2015,1,52,4,79644
2015,1,52,5,81640
2015,1,53,1,66171
2015,1,53,2,70586
2015,1,53,3,75722
2015,1,53,4,78149
2015,1,53,5,80142
2015,1,54,1,63141
2015,1,54,2,68117
2015,1,54,3,73700
2015,1,54,4,75902
2015,1,54,5,77074
2015,1,55,1,61356
2015,1,55,2,65300
2015,1,55,3,70212
2015,1,55,4,72392
2015,1,55,5,73776
2015,1,56,1,58946
2015,1,56,2,63606
2015,1,56,3,68841
2015,1,56,4,71090
2015,1,56,5,72266
2015,1,57,1,57226
2015,1,57,2,61504
2015,1,57,3,67832
2015,1,57,4,69556
2015,1,57,5,71168
2015,1,58,1,54754
2015,1,58,2,58586
2015,1,58,3,64953
2015,1,58,4,67416
2015,1,58,5,68247
2015,1,59,1,52048
2015,1,59,2,56667
2015,1,59,3,62685
2015,1,59,4,65202
2015,1,59,5,66032
2015,1,60,1,49771
2015,1,60,2,54256
2015,1,60,3,60526
2015,1,60,4,62733
2015,1,60,5,63154
2015,1,61,1,48860
2015,1,61,2,53669
2015,1,61,3,60334
2015,1,61,4,63388
2015,1,61,5,63614
2015,1,62,1,47600
2015,1,62,2,53057
2015,1,62,3,60266
2015,1,62,4,62925
2015,1,62,5,62838
2015,1,63,1,45766
2015,1,63,2,50970
2015,1,63,3,58159
2015,1,63,4,60772
2015,1,63,5,61398
2015,1,64,1,44637
2015,1,64,2,50854
2015,1,64,3,59381
2015,1,64,4,61802
2015,1,64,5,61952
2015,1,65,1,44405
2015,1,65,2,51415
2015,1,65,3,60007
2015,1,65,4,63404
2015,1,65,5,63366
2015,1,66,1,43616
2015,1,66,2,51550
2015,1,66,3,62317
2015,1,66,4,66452
2015,1,66,5,66356
2015,1,67,1,44779
2015,1,67,2,53214
2015,1,67,3,66039
2015,1,67,4,69986
2015,1,67,5,71574
2015,1,68,1,46782
2015,1,68,2,57574
2015,1,68,3,70823
2015,1,68,4,77380
2015,1,68,5,79470
2015,1,69,1,35885
2015,1,69,2,44014
2015,1,69,3,54459
2015,1,69,4,59559
2015,1,69,5,60358
